ID,SCL_Initial,Age,Sex,State,SCL_Mean,Growth,Year,,,,
232,48.4,7.75,unknown,NC,50.7,4.6,1996,,,,
232,53,8.75,unknown,NC,55.9,5.8,1997,,,,
232,58.8,9.75,unknown,NC,60.1,2.6,1998,,,,
233,26,3.75,female,VA,27.8,3.5,1995,,,,
233,29.5,4.75,female,VA,30.9,2.8,1996,,,,
233,32.3,5.75,female,VA,34.4,4.3,1997,,,,
233,36.5,6.75,female,VA,37.1,1.1,1998,,,,
233,37.7,7.75,female,VA,38.2,1.1,1999,,,,
233,38.7,8.75,female,VA,39.2,1,2000,,,,
233,39.7,9.75,female,VA,40.7,2.1,2001,,,,
233,41.7,10.75,female,VA,42.5,1.5,2002,,,,
233,43.2,11.75,female,VA,43.4,0.3,2003,,,,
233,43.5,12.75,female,VA,44,1,2004,,,,
233,44.5,13.75,female,VA,45.7,2.5,2005,,,,
233,47,14.75,female,VA,48,1.9,2006,,,,
234,37.1,8.75,unknown,MD,37.5,0.8,1988,,,,
234,37.9,9.75,unknown,MD,38.4,0.9,1989,,,,
234,38.8,10.75,unknown,MD,40.4,3,1990,,,,
234,41.9,11.75,unknown,MD,42.6,1.5,1991,,,,
234,43.3,12.75,unknown,MD,44.7,2.8,1992,,,,
234,46.1,13.75,unknown,MD,48.7,5.2,1993,,,,
234,51.3,14.75,unknown,MD,54.3,6.1,1994,,,,
234,57.4,15.75,unknown,MD,59.8,4.8,1995,,,,
234,62.1,16.75,unknown,MD,64.4,4.6,1996,,,,
234,66.7,17.75,unknown,MD, , ,1997,,,,
235,41.5,8.75,unknown,NC,42.1,1.1,1979,,,,
235,42.6,9.75,unknown,NC,43.2,1.2,1980,,,,
235,43.8,10.75,unknown,NC,44.5,1.3,1981,,,,
235,45.1,11.75,unknown,NC,45.9,1.6,1982,,,,
235,46.7,12.75,unknown,NC,47.4,1.3,1983,,,,
235,48,13.75,unknown,NC,48.1,0.3,1984,,,,
235,48.3,14.75,unknown,NC,48.4,0.3,1985,,,,
235,48.5,15.75,unknown,NC,49,0.9,1986,,,,
235,49.5,16.75,unknown,NC,50.3,1.7,1987,,,,
235,51.2,17.75,unknown,NC,51.3,0.3,1988,,,,
235,51.4,18.75,unknown,NC,51.6,0.3,1989,,,,
235,51.7,19.75,unknown,NC,52.9,2.3,1990,,,,
235,54,20.75,unknown,NC,54.5,1.1,1991,,,,
235,55.1,21.75,unknown,NC,55.4,0.8,1992,,,,
235,55.8,22.75,unknown,NC,56.2,0.7,1993,,,,
235,56.6,23.75,unknown,NC,57.4,1.7,1994,,,,
235,58.3,24.75,unknown,NC,59.2,1.9,1995,,,,
235,60.1,25.75,unknown,NC,62.8,5.4,1996,,,,
235,65.6,26.75,unknown,NC, , ,1997,,,,
236,37.3,8.75,female,NC,38,1.3,1988,,,,
236,38.6,9.75,female,NC, , ,1989,,,,
236,40.9,11.75,female,NC,48.3,14.9,1991,,,,
236,55.8,12.75,female,NC,57.7,3.9,1992,,,,
236,59.6,13.75,female,NC,61.7,4.2,1993,,,,
236,63.8,14.75,female,NC,65.5,3.3,1994,,,,
236,67.1,15.75,female,NC,68.9,3.6,1995,,,,
236,70.7,16.75,female,NC,71.9,2.4,1996,,,,
236,73.1,17.75,female,NC,74.7,3.2,1997,,,,
236,76.3,18.75,female,NC, , ,1998,,,,
237,39,10.75,unknown,NC,39.9,1.9,1988,,,,
237,40.9,11.75,unknown,NC,43.1,4.4,1989,,,,
237,45.3,12.75,unknown,NC,46.3,2,1990,,,,
237,47.2,13.75,unknown,NC,48.3,2.2,1991,,,,
237,49.4,14.75,unknown,NC,50.7,2.5,1992,,,,
237,52,15.75,unknown,NC,54,4.1,1993,,,,
237,56.1,16.75,unknown,NC,58.1,3.9,1994,,,,
237,60,17.75,unknown,NC,62.4,4.7,1995,,,,
237,64.8,18.75,unknown,NC,65.4,1.3,1996,,,,
237,66.1,19.75,unknown,NC, , ,1997,,,,
238,38.7,9.75,unknown,NC,40.1,2.8,1990,,,,
238,41.5,10.75,unknown,NC,43.2,3.4,1991,,,,
238,44.9,11.75,unknown,NC,46.4,3,1992,,,,
238,47.9,12.75,unknown,NC,48.6,1.4,1993,,,,
238,49.3,13.75,unknown,NC,50.6,2.7,1994,,,,
238,52,14.75,unknown,NC,52.9,1.7,1995,,,,
238,53.7,15.75,unknown,NC,55.1,2.7,1996,,,,
238,56.5,16.75,unknown,NC,59,5.1,1997,,,,
238,61.6,17.75,unknown,NC, , ,1998,,,,
240,44.8,10.75,male,VA, , ,1988,,,,
240,48.6,12.75,male,VA,51.2,5.3,1990,,,,
240,53.8,13.75,male,VA,55.6,3.5,1991,,,,
240,57.3,14.75,male,VA, , ,1992,,,,
240,66.5,16.75,male,VA,66.8,0.6,1994,,,,
240,67.1,17.75,male,VA,68.8,3.3,1995,,,,
240,70.4,18.75,male,VA, , ,1996,,,,
240,74.8,20.75,male,VA, , ,1998,,,,
240,78.5,22.75,male,VA,78.5,0.1,2000,,,,
240,78.6,23.75,male,VA,79.3,1.5,2001,,,,
240,80,24.75,male,VA,80.4,0.7,2002,,,,
240,80.8,25.75,male,VA,81.6,1.7,2003,,,,
240,82.4,26.75,male,VA,82.5,0.2,2004,,,,
241,53.5,10.75,female,NC, , ,1995,,,,
241,57.5,12.75,female,NC, , ,1997,,,,
241,60.1,14.75,female,NC,61.2,2.2,1999,,,,
241,62.3,15.75,female,NC,63.4,2.2,2000,,,,
241,64.5,16.75,female,NC,66,3.1,2001,,,,
241,67.6,17.75,female,NC,68.7,2.3,2002,,,,
241,69.9,18.75,female,NC,70.8,1.7,2003,,,,
241,71.6,19.75,female,NC,73.4,3.6,2004,,,,
241,75.3,20.75,female,NC,76.7,3,2005,,,,
241,78.2,21.75,female,NC,79,1.6,2006,,,,
241,79.8,22.75,female,NC,81,2.4,2007,,,,
241,82.2,23.75,female,NC,83.1,1.8,2008,,,,
241,84,24.75,female,NC,84.2,0.5,2009,,,,
241,84.5,25.75,female,NC, , ,2010,,,,
242,56.2,14.75,female,VA,58.6,4.7,1994,,,,
242,60.9,15.75,female,VA,62.6,3.3,1995,,,,
242,64.2,16.75,female,VA,66,3.5,1996,,,,
242,67.7,17.75,female,VA,68.9,2.4,1997,,,,
242,70.1,18.75,female,VA,71.1,2,1998,,,,
242,72.1,19.75,female,VA,73.5,2.8,1999,,,,
242,74.9,20.75,female,VA,75.9,2,2000,,,,
242,76.9,21.75,female,VA,77.8,1.9,2001,,,,
242,78.8,22.75,female,VA,80.6,3.6,2002,,,,
242,82.4,23.75,female,VA, , ,2003,,,,
243,61.6,15.75,female,NC,62.9,2.5,1996,,,,
243,64.2,16.75,female,NC,65.8,3.2,1997,,,,
243,67.4,17.75,female,NC,69.1,3.4,1998,,,,
243,70.9,18.75,female,NC,71.9,2.1,1999,,,,
243,72.9,19.75,female,NC,73.9,1.9,2000,,,,
243,74.8,20.75,female,NC,76,2.3,2001,,,,
243,77.1,21.75,female,NC,77.5,0.8,2002,,,,
243,77.9,22.75,female,NC,78.6,1.3,2003,,,,
243,79.2,23.75,female,NC,80.4,2.4,2004,,,,
243,81.6,24.75,female,NC,82.3,1.4,2005,,,,
243,82.9,25.75,female,NC,83.5,1,2006,,,,
243,84,26.75,female,NC,84.1,0.2,2007,,,,
244,65.3,15.75,unknown,VA,66,1.5,1994,,,,
244,66.8,16.75,unknown,VA,66.9,0.2,1995,,,,
244,67,17.75,unknown,VA,67.2,0.4,1996,,,,
244,67.4,18.75,unknown,VA,68.4,1.9,1997,,,,
244,69.4,19.75,unknown,VA,71.2,3.6,1998,,,,
245,64.6,17.75,female,NC,66.2,3.3,2001,,,,
245,67.9,18.75,female,NC,68.7,1.7,2002,,,,
245,69.6,19.75,female,NC,69.6,0,2003,,,,
245,69.6,20.75,female,NC,69.6,0.1,2004,,,,
245,69.7,21.75,female,NC,69.8,0.3,2005,,,,
245,69.9,22.75,female,NC,71,2.1,2006,,,,
245,72.1,23.75,female,NC,74,3.8,2007,,,,
245,75.9,24.75,female,NC,76.7,1.6,2008,,,,
245,77.5,25.75,female,NC,78.9,2.7,2009,,,,
245,80.2,26.75,female,NC, , ,2010,,,,
247,67.8,18.75,female,VA,68.5,1.6,1988,,,,
247,69.3,19.75,female,VA,70,1.2,1989,,,,
247,70.6,20.75,female,VA,72.4,3.7,1990,,,,
247,74.3,21.75,female,VA,75.5,2.5,1991,,,,
247,76.8,22.75,female,VA,77,0.3,1992,,,,
247,77.1,23.75,female,VA,78,1.7,1993,,,,
247,78.8,24.75,female,VA,79.4,1.2,1994,,,,
247,80,25.75,female,VA,80.7,1.3,1995,,,,
247,81.4,26.75,female,VA,81.7,0.6,1996,,,,
247,82,27.75,female,VA,83.1,2.3,1997,,,,
247,84.3,28.75,female,VA,84.8,1.1,1998,,,,
247,85.4,29.75,female,VA,85.5,0.2,1999,,,,
247,85.6,30.75,female,VA,85.7,0.2,2000,,,,
247,85.8,31.75,female,VA,.,.,2001,,,,
247,88,33.75,female,VA,88.2,0.4,2003,,,,
247,88.4,34.75,female,VA,88.5,0.2,2004,,,,
247,88.6,35.75,female,VA,88.9,0.5,2005,,,,
247,89.1,36.75,female,VA,89.2,0.1,2006,,,,
247,89.2,37.75,female,VA, , ,2007,,,,
249,75,22.75,female,VA,76,1.9,1988,,,,
249,77,23.75,female,VA,77.2,0.5,1989,,,,
249,77.5,24.75,female,VA,77.7,0.3,1990,,,,
249,77.8,25.75,female,VA,78.2,0.7,1991,,,,
249,78.5,26.75,female,VA, , ,1992,,,,
249,94.7,31.75,female,VA,94.7,0,1997,,,,
249,94.7,32.75,female,VA,94.7,0,1998,,,,
249,94.7,33.75,female,VA,94.7,0,1999,,,,
249,94.7,34.75,female,VA,94.7,0,2000,,,,
249,94.7,35.75,female,VA,94.7,0,2001,,,,
249,94.7,36.75,female,VA,94.7,0,2002,,,,
249,94.7,37.75,female,VA,94.7,0,2003,,,,
250,75.4,22.75,male,VA,76.5,2.2,1997,,,,
250,77.6,23.75,male,VA,79.2,3.1,1998,,,,
250,80.7,24.75,male,VA,80.8,0.3,1999,,,,
250,81,25.75,male,VA,81,0.1,2000,,,,
250,81.1,26.75,male,VA,81.3,0.5,2001,,,,
250,81.6,27.75,male,VA,81.6,0,2002,,,,
250,81.6,28.75,male,VA,81.7,0,2003,,,,
250,81.7,29.75,male,VA,82.1,0.9,2004,,,,
250,82.6,30.75,male,VA,83.9,2.6,2005,,,,
250,85.2,31.75,male,VA,86.5,2.5,2006,,,,
250,87.7,32.75,male,VA,88.7,2.1,2007,,,,
250,89.8,33.75,male,VA,90.4,1.3,2008,,,,
250,91.1,34.75,male,VA, , ,2009,,,,
251,70.7,23.75,male,VA,71.7,2,1996,,,,
251,72.7,24.75,male,VA,74.5,3.5,1997,,,,
251,76.2,25.75,male,VA,77.9,3.5,1998,,,,
251,79.7,26.75,male,VA,80.7,2.2,1999,,,,
251,81.8,27.75,male,VA,82.5,1.4,2000,,,,
251,83.3,28.75,male,VA,83.6,0.8,2001,,,,
251,84,29.75,male,VA,84.9,1.7,2002,,,,
251,85.8,30.75,male,VA,85.9,0.3,2003,,,,
251,86.1,31.75,male,VA,86.9,1.6,2004,,,,
251,87.6,32.75,male,VA,88.7,2.2,2005,,,,
251,89.8,33.75,male,VA,90,0.4,2006,,,,
252,84,23.75,male,NC,84.8,1.6,1991,,,,
252,85.6,24.75,male,NC,85.9,0.5,1992,,,,
252,86.2,25.75,male,NC,88,3.7,1993,,,,
252,89.9,26.75,male,NC,90.8,2,1994,,,,
252,91.8,27.75,male,NC,92.4,1.2,1995,,,,
252,93,28.75,male,NC,93.6,1.1,1996,,,,
252,94.1,29.75,male,NC,94.6,1,1997,,,,
252,95.2,30.75,male,NC,96.1,1.9,1998,,,,
252,97.1,31.75,male,NC,98,1.9,1999,,,,
252,99,32.75,male,NC,99.3,0.6,2000,,,,
252,99.6,33.75,male,NC,99.6,0.1,2001,,,,
252,99.7,34.75,male,NC, , ,2002,,,,
253,81,25.75,female,VA,81.7,1.4,1988,,,,
253,82.4,26.75,female,VA,83.2,1.5,1989,,,,
253,84,27.75,female,VA,85.1,2.3,1990,,,,
253,86.3,28.75,female,VA,87.1,1.6,1991,,,,
253,87.9,29.75,female,VA,88.3,0.9,1992,,,,
253,88.7,30.75,female,VA,89,0.5,1993,,,,
253,89.3,31.75,female,VA,89.6,0.6,1994,,,,
253,89.9,32.75,female,VA,90.5,1.2,1995,,,,
253,91.1,33.75,female,VA,91.1,0,1996,,,,
253,91.1,34.75,female,VA,91.4,0.6,1997,,,,
253,91.7,35.75,female,VA,91.9,0.4,1998,,,,
253,92.1,36.75,female,VA,92.3,0.4,1999,,,,
253,92.5,37.75,female,VA,92.6,0.1,2000,,,,
253,92.6,38.75,female,VA,92.7,0.1,2001,,,,
254,78.1,26.75,male,VA,80.1,4,1987,,,,
254,82.1,27.75,male,VA,83.7,3.1,1988,,,,
254,85.2,28.75,male,VA,86.4,2.4,1989,,,,
254,87.6,29.75,male,VA,88.4,1.5,1990,,,,
254,89.1,30.75,male,VA,90.4,2.5,1991,,,,
254,91.6,31.75,male,VA,92.8,2.4,1992,,,,
254,94.1,32.75,male,VA,94.1,0,1993,,,,
254,94.1,33.75,male,VA,94.7,1.3,1994,,,,
254,95.4,34.75,male,VA,95.5,0.2,1995,,,,
254,95.6,35.75,male,VA,95.6,0,1996,,,,
254,95.6,36.75,male,VA,95.6,0,1997,,,,
254,95.6,37.75,male,VA,95.6,0,1998,,,,
254,95.6,38.75,male,VA,95.9,0.7,1999,,,,
254,96.2,39.75,male,VA,97.2,2,2000,,,,
254,98.2,40.75,male,VA,98.7,1,2001,,,,
254,99.2,41.75,male,VA,99.2,0,2002,,,,
254,99.2,42.75,male,VA,99.3,0.3,2003,,,,
255,78.7,27.75,male,VA, , ,1983,,,,
255,83.3,30.75,male,VA,84.5,2.5,1986,,,,
255,85.8,31.75,male,VA,86.7,1.8,1987,,,,
255,87.6,32.75,male,VA,88,0.9,1988,,,,
255,88.5,33.75,male,VA,88.7,0.3,1989,,,,
255,88.8,34.75,male,VA,88.9,0.1,1990,,,,
255,88.9,35.75,male,VA,89,0.2,1991,,,,
255,89.1,36.75,male,VA,89.3,0.5,1992,,,,
255,89.5,37.75,male,VA,89.6,0.1,1993,,,,
255,89.6,38.75,male,VA,89.8,0.3,1994,,,,
255,90,39.75,male,VA,90,0.1,1995,,,,
255,90,40.75,male,VA,90.2,0.3,1996,,,,
255,90.4,41.75,male,VA,90.4,0,1997,,,,
255,90.4,42.75,male,VA,90.6,0.4,1998,,,,
255,90.8,43.75,male,VA,90.8,0.1,1999,,,,
255,90.9,44.75,male,VA,91,0.2,2000,,,,
255,91.1,45.75,male,VA,91.1,0,2001,,,,
255,91.1,46.75,male,VA,91.3,0.4,2002,,,,
255,91.5,47.75,male,VA,91.5,0.1,2003,,,,
255,91.5,48.75,male,VA,91.6,0.1,2004,,,,
255,91.6,49.75,male,VA,91.7,0.2,2005,,,,
255,91.8,50.75,male,VA, , ,2006,,,,
256,81.9,28.75,male,MD,83.8,3.7,1991,,,,
256,85.6,29.75,male,MD, , ,1992,,,,
256,89.8,31.75,male,MD,90.9,2.1,1994,,,,
256,91.9,32.75,male,MD,93.4,3,1995,,,,
256,94.9,33.75,male,MD,95.4,1,1996,,,,
256,95.9,34.75,male,MD,96,0.3,1997,,,,
256,96.2,35.75,male,MD,96.4,0.4,1998,,,,
256,96.6,36.75,male,MD,96.8,0.4,1999,,,,
256,97,37.75,male,MD,97,0,2000,,,,
256,97,38.75,male,MD, , ,2001,,,,
257,92.5,30.75,female,VA,93.7,2.3,1985,,,,
257,94.9,31.75,female,VA,95.5,1.3,1986,,,,
257,96.1,32.75,female,VA,97.5,2.6,1987,,,,
257,98.8,33.75,female,VA,99.6,1.6,1988,,,,
257,100.4,34.75,female,VA,100.9,0.9,1989,,,,
257,101.3,35.75,female,VA,101.3,0,1990,,,,
257,101.3,36.75,female,VA,101.3,0,1991,,,,
257,101.3,37.75,female,VA,101.3,0,1992,,,,
257,101.3,38.75,female,VA,101.4,0.2,1993,,,,
257,101.5,39.75,female,VA,101.6,0.2,1994,,,,
257,101.7,40.75,female,VA,101.9,0.3,1995,,,,
257,102,41.75,female,VA,102.2,0.2,1996,,,,
257,102.3,42.75,female,VA,102.3,0,1997,,,,
257,102.3,43.75,female,VA,102.3,0.1,1998,,,,
257,102.4,44.75,female,VA,102.5,0.2,1999,,,,
257,102.6,45.75,female,VA,102.6,0.2,2000,,,,
257,102.7,46.75,female,VA,102.8,0.1,2001,,,,
257,102.8,47.75,female,VA,102.9,0.1,2002,,,,
257,102.9,48.75,female,VA, , ,2003,,,,
258,91.1,31.75,female,VA,91.2,0.1,1997,,,,
258,91.2,32.75,female,VA,91.3,0.1,1998,,,,
258,91.3,33.75,female,VA,91.4,0.1,1999,,,,
258,91.4,34.75,female,VA,91.5,0.1,2000,,,,
258,91.5,35.75,female,VA,91.5,0,2001,,,,
258,91.6,36.75,female,VA,91.6,0,2002,,,,
258,91.6,37.75,female,VA,91.7,0.1,2003,,,,
258,91.7,38.75,female,VA,91.8,0.2,2004,,,,
258,91.9,39.75,female,VA,92,0.1,2005,,,,
258,92,40.75,female,VA,92.1,0.1,2006,,,,
258,92.1,41.75,female,VA,92.2,0.1,2007,,,,
258,92.2,42.75,female,VA,92.2,0.1,2008,,,,
258,92.2,43.75,female,VA,92.2,0,2009,,,,
258,92.2,44.75,female,VA, , ,2010,,,,
259,89.3,29.75,male,VA, , ,1992,,,,
259,91.7,32.75,male,NC,92.2,0.9,1995,,,,
259,92.6,33.75,male,NC,93.9,2.6,1996,,,,
259,95.2,34.75,male,NC,96.9,3.2,1997,,,,
259,98.5,35.75,male,NC,98.8,0.8,1998,,,,
259,99.2,36.75,male,NC,99.8,1.1,1999,,,,
259,100.3,37.75,male,NC,100.4,0.2,2000,,,,
259,100.5,38.75,male,NC,100.6,0.1,2001,,,,
259,100.6,39.75,male,NC,100.6,0,2002,,,,
259,100.6,40.75,male,NC,100.7,0.2,2003,,,,
259,100.8,41.75,male,NC,100.8,0,2004,,,,
259,100.8,42.75,male,NC,100.8,0,2005,,,,
259,100.8,43.75,male,NC,100.8,0,2006,,,,
259,100.8,44.75,male,NC,101.1,0.5,2007,,,,
259,101.4,45.75,male,NC,101.4,0.1,2008,,,,
260,98.9,34.75,female,GA,99,0.1,1992,,,,
260,99.1,35.75,female,GA,99.1,0.1,1993,,,,
260,99.2,36.75,female,GA,99.2,0.1,1994,,,,
260,99.2,37.75,female,GA,99.3,0.2,1995,,,,
260,99.4,38.75,female,GA,99.5,0.1,1996,,,,
260,99.5,39.75,female,GA,99.5,0,1997,,,,
260,99.5,40.75,female,GA,99.6,0.1,1998,,,,
260,99.6,41.75,female,GA,99.6,0,1999,,,,
260,99.6,42.75,female,GA,99.7,0.2,2000,,,,
260,99.8,43.75,female,GA,99.8,0,2001,,,,
260,99.8,44.75,female,GA,99.8,0.1,2002,,,,
260,99.9,45.75,female,GA,99.9,0,2003,,,,
260,99.9,46.75,female,GA,99.9,0.1,2004,,,,
260,99.9,47.75,female,GA,99.9,0,2005,,,,
260,100,48.75,female,GA,100,0.2,2006,,,,
260,100.1,49.75,female,GA,100.1,0,2007,,,,
260,100.1,50.75,female,GA,100.1,0.1,2008,,,,
260,100.2,51.75,female,GA,100.2,0,2009,,,,
260,100.2,52.75,female,GA,100.2,0,2010,,,,
261,92.1,30.75,male,NC,92.2,0.2,1977,,,,
261,92.3,31.75,male,NC, , ,1978,,,,
261,94.8,34.75,male,NC,95.3,1.2,1981,,,,
261,95.9,35.75,male,NC,96.1,0.3,1982,,,,
261,96.2,36.75,male,NC,96.3,0.1,1983,,,,
261,96.3,37.75,male,NC,96.5,0.3,1984,,,,
261,96.6,38.75,male,NC,96.8,0.4,1985,,,,
261,97,39.75,male,NC,97,0,1986,,,,
261,97,40.75,male,NC,97.2,0.4,1987,,,,
261,97.4,41.75,male,NC,97.4,0,1988,,,,
261,97.4,42.75,male,NC,97.5,0.3,1989,,,,
261,97.7,43.75,male,NC,97.8,0.2,1990,,,,
261,97.9,44.75,male,NC,98,0.2,1991,,,,
261,98.1,45.75,male,NC,98.1,0,1992,,,,
261,98.1,46.75,male,NC,98.1,0,1993,,,,
261,98.1,47.75,male,NC,98.2,0.2,1994,,,,
261,98.3,48.75,male,NC,98.3,0,1995,,,,
261,98.3,49.75,male,NC,98.3,0,1996,,,,
261,98.4,50.75,male,NC,98.5,0.3,1997,,,,
261,98.7,51.75,male,NC,98.7,0,1998,,,,
261,98.7,52.75,male,NC,98.7,0,1999,,,,
261,98.7,53.75,male,NC,98.8,0.2,2000,,,,
261,98.9,54.75,male,NC,98.9,0,2001,,,,
261,98.9,55.75,male,NC,98.9,0.1,2002,,,,
261,99,56.75,male,NC,99,0.1,2003,,,,
261,99,57.75,male,NC,99.1,0.1,2004,,,,
261,99.1,58.75,male,NC,99.2,0.1,2005,,,,
261,99.2,59.75,male,NC,99.2,0,2006,,,,
261,99.2,60.75,male,NC,99.2,0,2007,,,,
263,87,32.75,male,VA,88.3,2.5,1985,,,,
263,89.5,33.75,male,VA, , ,1986,,,,
263,92.8,35.75,male,VA,93.3,1.1,1988,,,,
263,93.9,36.75,male,VA, , ,1989,,,,
263,96.8,38.75,male,VA,97.9,2.1,1991,,,,
263,99,39.75,male,VA,99.1,0.3,1992,,,,
263,99.2,40.75,male,VA,99.3,0.2,1993,,,,
263,99.4,41.75,male,VA,99.5,0.2,1994,,,,
263,99.5,42.75,male,VA,99.6,0.2,1995,,,,
263,99.7,43.75,male,VA,99.9,0.3,1996,,,,
263,100,44.75,male,VA,100.2,0.3,1997,,,,
263,100.3,45.75,male,VA,100.4,0.3,1998,,,,
263,100.6,46.75,male,VA,101.2,1.3,1999,,,,
263,101.9,47.75,male,VA,102.2,0.5,2000,,,,
263,102.4,48.75,male,VA, , ,2001,,,,
264,89.8,31.75,female,NC,90.3,1.1,2002,,,,
264,90.9,32.75,female,NC,91,0.2,2003,,,,
264,91.1,33.75,female,NC,91.1,0.1,2004,,,,
264,91.2,34.75,female,NC,91.2,0.1,2005,,,,
264,91.3,35.75,female,NC,91.3,0,2006,,,,
265,88.1,32.75,female,VA,88.3,0.3,1985,,,,
265,88.4,33.75,female,VA,88.8,0.9,1986,,,,
265,89.3,34.75,female,VA,90.1,1.7,1987,,,,
265,91,35.75,female,VA,91.6,1.2,1988,,,,
265,92.2,36.75,female,VA,92.2,0.1,1989,,,,
265,92.3,37.75,female,VA,92.3,0.1,1990,,,,
265,92.4,38.75,female,VA,92.5,0.2,1991,,,,
265,92.6,39.75,female,VA,92.7,0.2,1992,,,,
265,92.8,40.75,female,VA,93.3,1.1,1993,,,,
265,93.9,41.75,female,VA,93.9,0,1994,,,,
265,93.9,42.75,female,VA,93.9,0,1995,,,,
265,93.9,43.75,female,VA,94,0.3,1996,,,,
265,94.1,44.75,female,VA,94.7,1.1,1997,,,,
265,95.3,45.75,female,VA,95.4,0.3,1998,,,,
265,95.5,46.75,female,VA,95.6,0.1,1999,,,,
265,95.6,47.75,female,VA,95.7,0.1,2000,,,,
265,95.8,48.75,female,VA,95.9,0.3,2001,,,,
265,96,49.75,female,VA,96,0,2002,,,,
265,96,50.75,female,VA,96.1,0.1,2003,,,,
265,96.1,51.75,female,VA,96.2,0.1,2004,,,,
265,96.2,52.75,female,VA,96.3,0.2,2005,,,,
265,96.4,53.75,female,VA,96.5,0.2,2006,,,,
265,96.6,54.75,female,VA,96.7,0.1,2007,,,,
265,96.7,55.75,female,VA,96.8,0.2,2008,,,,
265,97,56.75,female,VA,97,0.1,2009,,,,
265,97.1,57.75,female,VA, , ,2010,,,,
266,87.6,32.75,male,NC,87.7,0.2,2001,,,,
266,87.8,33.75,male,NC,87.9,0.2,2002,,,,
266,88,34.75,male,NC,88.1,0.2,2003,,,,
266,88.2,35.75,male,NC,88.2,0.1,2004,,,,
266,88.3,36.75,male,NC,88.3,0,2005,,,,
266,88.3,37.75,male,NC,88.4,0.1,2006,,,,
266,88.4,38.75,male,NC,88.4,0,2007,,,,
266,88.4,39.75,male,NC,88.4,0,2008,,,,
267,96.3,33.75,female,MD,96.4,0.2,1982,,,,
267,96.5,34.75,female,MD,96.5,0.1,1983,,,,
267,96.6,35.75,female,MD, , ,1984,,,,
267,97.7,38.75,female,MD,97.8,0.1,1987,,,,
267,97.8,39.75,female,MD,97.9,0.2,1988,,,,
267,98,40.75,female,MD,98.1,0.1,1989,,,,
267,98.1,41.75,female,MD,98.2,0.2,1990,,,,
267,98.3,42.75,female,MD,98.4,0.1,1991,,,,
267,98.4,43.75,female,MD,98.5,0.1,1992,,,,
267,98.5,44.75,female,MD,98.6,0.2,1993,,,,
267,98.7,45.75,female,MD,98.7,0,1994,,,,
267,98.7,46.75,female,MD,98.7,0.1,1995,,,,
267,98.8,47.75,female,MD,98.8,0.1,1996,,,,
267,98.8,48.75,female,MD,98.9,0.1,1997,,,,
267,98.9,49.75,female,MD,99,0.1,1998,,,,
267,99,50.75,female,MD,99.1,0.1,1999,,,,
267,99.1,51.75,female,MD,99.2,0.2,2000,,,,
267,99.3,52.75,female,MD,99.4,0.1,2001,,,,
267,99.5,53.75,female,MD,99.5,0,2002,,,,
267,99.5,54.75,female,MD,99.5,0.1,2003,,,,
267,99.5,55.75,female,MD,99.6,0.1,2004,,,,
267,99.6,56.75,female,MD,99.7,0.1,2005,,,,
267,99.7,57.75,female,MD,99.8,0.1,2006,,,,
267,99.8,58.75,female,MD,99.8,0.1,2007,,,,
267,99.9,59.75,female,MD,99.9,0.1,2008,,,,
267,100,60.75,female,MD, , ,2009,,,,
268,97.6,34.75,female,NC,97.6,0,1988,,,,
268,97.6,35.75,female,NC,97.8,0.3,1989,,,,
268,97.9,36.75,female,NC,98,0.1,1990,,,,
268,98,37.75,female,NC,98.1,0.1,1991,,,,
268,98.1,38.75,female,NC,98.5,0.7,1992,,,,
268,98.8,39.75,female,NC,98.9,0.1,1993,,,,
268,98.9,40.75,female,NC,99,0.1,1994,,,,
268,99.1,41.75,female,NC,99.1,0.1,1995,,,,
268,99.2,42.75,female,NC,99.3,0.2,1996,,,,
268,99.4,43.75,female,NC,99.5,0.2,1997,,,,
268,99.6,44.75,female,NC,99.6,0.2,1998,,,,
268,99.7,45.75,female,NC,99.8,0.1,1999,,,,
268,99.9,46.75,female,NC,99.9,0.1,2000,,,,
268,100,47.75,female,NC,100.1,0.2,2001,,,,
268,100.1,48.75,female,NC,100.1,0,2002,,,,
268,100.1,49.75,female,NC,100.2,0.2,2003,,,,
268,100.3,50.75,female,NC,100.3,0,2004,,,,
268,100.3,51.75,female,NC,100.4,0.2,2005,,,,
268,100.5,52.75,female,NC, , ,2006,,,,
269,86.6,34.75,male,NC,86.7,0.2,1990,,,,
269,86.8,35.75,male,NC,86.9,0.1,1991,,,,
269,86.9,36.75,male,NC,87,0.1,1992,,,,
269,87.1,37.75,male,NC,87.2,0.2,1993,,,,
269,87.2,38.75,male,NC,87.2,0,1994,,,,
269,87.2,39.75,male,NC,87.3,0.1,1995,,,,
269,87.4,40.75,male,NC,87.9,0.9,1996,,,,
269,88.3,41.75,male,NC,88.3,0,1997,,,,
269,88.3,42.75,male,NC,88.3,0,1998,,,,
269,88.3,43.75,male,NC,88.3,0,1999,,,,
269,88.3,44.75,male,NC,88.7,0.7,2000,,,,
269,89.1,45.75,male,NC,89.1,0.1,2001,,,,
269,89.2,46.75,male,NC,89.9,1.4,2002,,,,
269,90.6,47.75,male,NC,91,0.9,2003,,,,
269,91.4,48.75,male,NC,91.9,0.8,2004,,,,
269,92.3,49.75,male,NC,92.3,0,2005,,,,
269,92.3,50.75,male,NC,92.4,0.2,2006,,,,
